Altium Designer Pick and Place Locations,,,,,,,
C:\Users\vvosahlo\cernbox\Documents\altium\fastic-readout-hw-v2.0\Project Outputs for fastic-readout\Pick Place for fastic-readout(fastic-readout).csv,,,,,,,
,,,,,,,
========================================================================================================================,,,,,,,
File Design Information:,,,,,,,
,,,,,,,
Date:       15/11/24,,,,,,,
Time:       09:56,,,,,,,
Revision:   ddda7047341e7b357499d4af8dbd9fd260896276,,,,,,,
Variant:    fastic-readout,,,,,,,
Units used: mm,,,,,,,
,,,,,,,
Designator,Comment,Layer,Footprint,Center-X(mm),Center-Y(mm),Rotation,Description
R73,22,Top,RESC1005X40N,-15.3323,-8.7416,270,Resistor - 1%
R83,22,Top,RESC1005X40N,-7.2324,-8.7421,90,Resistor - 1%
R84,22,Top,RESC1005X40N,-3.6433,-14.9921,0,Resistor - 1%
R63,20k,Top,RESC1005X40N,16.35,-4,180,Resistor - 0.1%
C134,220pF,Top,CAPC1005X55N,-17.6777,-0.776,0,Non-polarised capacitor
C133,2.2uF,Top,CAPC1608X90N,-13.1003,-4.865,270,Non-polarised capacitor
C121,100nF,Top,CAPC1005X55N,-21.61,3.2,270,Non-polarised capacitor
L2,3.3uH,Top,IND_COILCRAFT_XAL4030,-24.445,16.9,180,Inductor With Core
IC21,AP62201WU-7,Top,SOT95P280X100-6N,-24.445,12.64,0,"4.2V TO 18V INPUT, 2A LOW IQ SYNCHRONOUS BUCK CONVERTER"
C47_FASTIC1,4.7uF,Top,CAPC1608X87N,2.1,10.74,270,Non-polarised capacitor
R38,10k,Top,RESC1005X35N,-22.2,10.35,180,Resistor - 0.1%
R37,31k6,Top,RESC1005X35N,-24.1,10.35,180,Resistor - 0.1%
C97,22uF,Top,CAPC2013X145N,-27.675,15.865,90,Non-polarised capacitor
C95,10uF,Top,CAPC2012X145N,-27.675,12.365,270,Non-polarised capacitor
C89,330nF,Top,CAPC1005X55N,-21.75,13.6201,90,Non-polarised capacitor
C148_FASTIC1,10nF,Top,CAPC1005X55N,4.3,10.74,180,Non-polarised capacitor
C147_FASTIC1,10nF,Top,CAPC1005X55N,18.3,11.66,0,Non-polarised capacitor
L1_FASTIC1,220R@100MHz,Top,INDC1005X55N,17.785,21.75,0,
C85_FASTIC1,4.7uF,Top,CAPC1608X87N,18.56,7.515,270,Non-polarised capacitor
C84_FASTIC1,100nF,Top,CAPC1005X55N,18.3,10.74,0,Non-polarised capacitor
C83_FASTIC1,100nF,Top,CAPC1005X55N,4.3,11.66,180,Non-polarised capacitor
C82_FASTIC1,4.7uF,Top,CAPC1608X87N,17.785,20.44,0,Non-polarised capacitor
C81_FASTIC1,100nF,Top,CAPC1005X55N,18.3,17.61,0,Non-polarised capacitor
C80_FASTIC1,100nF,Top,CAPC1005X55N,18.3,16.39,0,Non-polarised capacitor
C79_FASTIC1,4.7uF,Top,CAPC1608X87N,12.1,22.2,180,Non-polarised capacitor
C78_FASTIC1,100nF,Top,CAPC1005X55N,4.3,16.4,180,Non-polarised capacitor
C77_FASTIC1,100nF,Top,CAPC1005X55N,4.3,17.61,180,Non-polarised capacitor
C74_FASTIC1,4.7uF,Top,CAPC1608X87N,2.1,17.355,90,Non-polarised capacitor
C73_FASTIC1,100nF,Top,CAPC1005X55N,18.3,13.9,0,Non-polarised capacitor
C72_FASTIC1,100nF,Top,CAPC1005X55N,10.96,20.53,0,Non-polarised capacitor
C71_FASTIC1,100nF,Top,CAPC1005X55N,13.24,20.55,180,Non-polarised capacitor
C70_FASTIC1,100nF,Top,CAPC1005X55N,4.3,18.53,180,Non-polarised capacitor
C69_FASTIC1,10nF,Top,CAPC1005X55N,15.61,7.9,0,Non-polarised capacitor
C68_FASTIC1,4.7uF,Top,CAPC1608X87N,2.1,13.955,270,Non-polarised capacitor
C67_FASTIC1,4.7uF,Top,CAPC1608X87N,21,15,270,Non-polarised capacitor
C66_FASTIC1,100nF,Top,CAPC1005X55N,4.3,14.27,180,Non-polarised capacitor
C65_FASTIC1,100nF,Top,CAPC1005X55N,4.3,12.88,180,Non-polarised capacitor
C64_FASTIC1,100nF,Top,CAPC1005X55N,18.3,12.88,0,Non-polarised capacitor
C63_FASTIC1,100nF,Top,CAPC1005X55N,18.3,14.92,0,Non-polarised capacitor
C62_FASTIC1,100nF,Top,CAPC1005X55N,18.3,18.53,0,Non-polarised capacitor
C61_FASTIC1,100nF,Top,CAPC1005X55N,4.3,15.19,180,Non-polarised capacitor
C60_FASTIC1,4.7uF,Top,CAPC1608X87N,16.125,6.74,0,Non-polarised capacitor
C59_FASTIC1,4.7uF,Top,CAPC1608X87N,4.745,7.26,180,Non-polarised capacitor
C58_FASTIC1,100nF,Top,CAPC1005X55N,4.3,9.52,180,Non-polarised capacitor
C57_FASTIC1,100nF,Top,CAPC1005X55N,18.3,9.52,0,Non-polarised capacitor
C56_FASTIC1,100nF,Top,CAPC1005X55N,13.06,7,270,Non-polarised capacitor
C55_FASTIC1,100nF,Top,CAPC1005X55N,13.98,7,270,Non-polarised capacitor
C54_FASTIC1,100nF,Top,CAPC1005X55N,11.5,7,270,Non-polarised capacitor
C53_FASTIC1,100nF,Top,CAPC1005X55N,10.3,7,270,Non-polarised capacitor
C52_FASTIC1,100nF,Top,CAPC1005X55N,8.7,7,270,Non-polarised capacitor
C51_FASTIC1,100nF,Top,CAPC1005X55N,6.89,7,270,Non-polarised capacitor
