Altium Designer Pick and Place Locations,,,,,,,
C:\Users\vvosahlo\cernbox\Documents\altium\fastic-readout-hw-v1.0\Project Outputs for fastic-readout\Pick Place for fastic-readout(fastic-readout).csv,,,,,,,
,,,,,,,
========================================================================================================================,,,,,,,
File Design Information:,,,,,,,
,,,,,,,
Date:       15/11/24,,,,,,,
Time:       09:46,,,,,,,
Revision:   f0fbaec3ec4139e9fda66e3f75a2d43e6b6cb87b,,,,,,,
Variant:    fastic-readout,,,,,,,
Units used: mm,,,,,,,
,,,,,,,
Designator,Comment,Layer,Footprint,Center-X(mm),Center-Y(mm),Rotation,Description
C19,4.7uF,Top,CAPC1608X87N,23.2033,-11.1968,0,Non-polarised capacitor
C18,4.7uF,Top,CAPC1608X87N,23.2033,-32.7568,180,Non-polarised capacitor
C16,100nF,Top,CAPC1005X55N,38.2333,-15.8568,270,Non-polarised capacitor
C36,3.3pF,Top,CAPC1005X55N,13.6533,-19.5768,180,Non-polarised capacitor
C38,1nF,Top,CAPC1005X55N,8.38,2.21,270,Non-polarised capacitor
C11,4.7uF,Top,CAPC1608X87N,18.1733,-27.3268,270,Non-polarised capacitor
C10,100nF,Top,CAPC1005X55N,19.6733,-26.6368,270,Non-polarised capacitor
C8,100nF,Top,CAPC1005X55N,-27.4,-24.45,0,Non-polarised capacitor
C7,100nF,Top,CAPC1005X55N,-21.1,15.74,0,Non-polarised capacitor
C6,100nF,Top,CAPC1005X55N,-34,17.3,0,Non-polarised capacitor
C5,100nF,Top,CAPC1005X55N,-34.45,-25.85,270,Non-polarised capacitor
C4,100nF,Top,CAPC1005X55N,-23.75,21.8,270,Non-polarised capacitor
C3,100nF,Top,CAPC1005X55N,-29.4,19.7,180,Non-polarised capacitor
C2,100nF,Top,CAPC1005X55N,-34,-23.5,180,Non-polarised capacitor
C1,100nF,Top,CAPC1005X55N,-27.4,16.35,0,Non-polarised capacitor
